,year,country,logged_GDP_per_capita,support,life_exp,freedom,generosity,corruption,score
257,2021,Pakistan,8.458,0.6509999999999999,58.708999999999996,0.726,0.098,0.787,4.934
258,2021,Morocco,8.902999999999999,0.56,66.208,0.774,-0.23600000000000002,0.8009999999999999,4.918
259,2021,Venezuela,9.073,0.861,66.7,0.615,-0.16899999999999998,0.8270000000000001,4.8919999999999995
260,2021,Georgia,9.585,0.6709999999999999,64.3,0.7829999999999999,-0.23800000000000002,0.655,4.891
261,2021,Algeria,9.342,0.802,66.005,0.48,-0.067,0.752,4.887
262,2021,Ukraine,9.436,0.888,64.902,0.7240000000000001,-0.011000000000000001,0.924,4.875
263,2021,Iraq,9.24,0.746,60.583,0.63,-0.053,0.875,4.854
264,2021,Gabon,9.603,0.7759999999999999,59.961999999999996,0.731,-0.2,0.84,4.852
265,2021,Burkina Faso,7.678,0.672,54.151,0.695,-0.009000000000000001,0.748,4.834
266,2021,Cambodia,8.36,0.765,62.0,0.9590000000000001,0.034,0.843,4.83
267,2021,Mozambique,7.1579999999999995,0.7440000000000001,54.706,0.882,0.061,0.684,4.794
268,2021,Nigeria,8.533,0.74,50.102,0.737,0.037000000000000005,0.878,4.7589999999999995
269,2021,Mali,7.744,0.7240000000000001,51.968999999999994,0.6970000000000001,-0.036000000000000004,0.8270000000000001,4.723
270,2021,Iran,9.584,0.71,66.3,0.608,0.218,0.7140000000000001,4.721
271,2021,Uganda,7.6770000000000005,0.7809999999999999,56.101000000000006,0.7090000000000001,0.122,0.855,4.636
272,2021,Liberia,7.287999999999999,0.72,56.498000000000005,0.735,0.05,0.85,4.625
273,2021,Kenya,8.361,0.688,60.70399999999999,0.779,0.287,0.825,4.607
274,2021,Tunisia,9.266,0.691,67.20100000000001,0.6559999999999999,-0.201,0.87,4.596
275,2021,Lebanon,9.626,0.848,67.355,0.525,-0.073,0.898,4.584
276,2021,Namibia,9.161,0.818,56.799,0.7190000000000001,-0.149,0.847,4.574
277,2021,Palestinian Territories,8.485,0.826,62.25,0.653,-0.163,0.821,4.5169999999999995
278,2021,Myanmar,8.541,0.779,59.302,0.8759999999999999,0.509,0.66,4.426
279,2021,Jordan,9.182,0.767,67.0,0.755,-0.16699999999999998,0.705,4.395
280,2021,Chad,7.364,0.619,48.478,0.579,0.040999999999999995,0.807,4.355
281,2021,Sri Lanka,9.47,0.8270000000000001,67.29899999999999,0.841,0.079,0.863,4.325
282,2021,Swaziland,9.065,0.77,50.833,0.647,-0.185,0.708,4.308
283,2021,Comoros,8.031,0.626,57.349,0.5479999999999999,0.08199999999999999,0.7809999999999999,4.289
284,2021,Egypt,9.367,0.75,61.998000000000005,0.7490000000000001,-0.182,0.795,4.283
285,2021,Ethiopia,7.694,0.764,59.0,0.752,0.08199999999999999,0.7609999999999999,4.275
286,2021,Mauritania,8.542,0.795,57.161,0.561,-0.106,0.731,4.227
287,2021,Madagascar,7.396,0.6859999999999999,59.305,0.552,-0.005,0.8029999999999999,4.208
288,2021,Togo,7.362,0.569,54.913999999999994,0.619,0.032,0.772,4.107
289,2021,Zambia,8.145,0.708,55.809,0.782,0.061,0.823,4.073
290,2021,Sierra Leone,7.434,0.63,51.651,0.7170000000000001,0.084,0.866,3.8489999999999998
291,2021,India,8.755,0.603,60.633,0.893,0.08900000000000001,0.774,3.819
292,2021,Burundi,6.635,0.49,53.4,0.626,-0.024,0.607,3.775
293,2021,Yemen,7.577999999999999,0.8320000000000001,57.122,0.602,-0.147,0.8,3.658
294,2021,Tanzania,7.876,0.7020000000000001,57.998999999999995,0.833,0.183,0.5770000000000001,3.623
295,2021,Haiti,7.477,0.54,55.7,0.593,0.42200000000000004,0.721,3.615
296,2021,Malawi,6.957999999999999,0.537,57.948,0.78,0.038,0.7290000000000001,3.6
297,2021,Lesotho,7.926,0.787,48.7,0.715,-0.131,0.915,3.512
298,2021,Botswana,9.782,0.784,59.269,0.8240000000000001,-0.24600000000000002,0.8009999999999999,3.467
299,2021,Rwanda,7.676,0.552,61.4,0.897,0.061,0.16699999999999998,3.415
300,2021,Zimbabwe,7.943,0.75,56.201,0.677,-0.047,0.821,3.145
301,2021,Afghanistan,7.695,0.46299999999999997,52.493,0.382,-0.102,0.924,2.523
